,Age,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,NRM_Height,NRM_Weight,Preferred Foot_Right,International Reputation_2,International Reputation_3,International Reputation_4,International Reputation_5,Weak Foot_2,Weak Foot_3,Weak Foot_4,Weak Foot_5,Skill Moves_2,Skill Moves_3,Skill Moves_4,Skill Moves_5,Asia,Cannot Find,Europe,North America,Oceania,South America,Allsvenskan,Bundesliga,Bundesliga 2,CSL,Calcio B,Camp. Scotiabank,Domino’s Ligue 2,EFL Championship,EFL League One,EFL League Two,Ekstraklasa,Eliteserien,Eredivisie,Hyundai A-League,K-League 1,LIGA Bancomer MX,LaLiga 1 I 2 I 3,LaLiga Santander,Liga Dimayor,Liga NOS,Liga do Brasil,Ligue 1 Conforama,MLS,Meiji Yasuda J1,Premier League,Pro League,RSL,Rest of World,SAF,SSE Airtricity Lge,Saudi Professional League,Scottish Prem,Serie A TIM,Super Lig,Superliga,NRM_Position_ATT,NRM_Position_DEF,NRM_Position_GK,NRM_Position_MID,2019,2020,2021,2022,2023,2024,2025,2026,High-Low,High-Medium,Low-High,Low-Low,Low-Medium,Medium-High,Medium-Low,Medium-Medium,NRM_Value_Mil
93,0.8450340157768172,1.4884216991616885,1.7655530006601852,1.19727225777305,1.248505422538139,2.268957654951369,1.6725296423212639,1.733385573367785,2.015419715545537,1.458581787457799,1.6577584247389152,1.432302959386037,0.9750613882431446,1.7950398393919007,2.3480478836923866,1.627425515584077,1.659756993424706,1.8539218461682427,1.2473207052852089,0.5373756867613505,1.7634456588598222,1.3365938694858426,-0.028037784525930327,1.743220873374055,2.028231124704997,1.8173787074386034,2.2203343973620777,-0.4621220880286226,-0.16572264518646848,-0.4965969828202096,-0.3738972850538479,-0.3780610292758533,-0.07439843423489911,-0.25735988004027227,-0.20643559239533077,-0.21456094612087653,-0.18756916597703435,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.5
94,0.6305075363696214,1.5973545461655136,1.5606394903439749,-0.3569664460100746,1.3845421400031133,1.703617748366188,1.9897090827940203,2.005409919090638,2.015419715545537,1.2627326668574363,1.6577584247389152,1.4992466424803006,0.7021122884511354,1.9305880006690725,2.4585339916478026,1.627425515584077,0.7888006655566586,0.5856656746348885,1.3730251548952768,-1.2932865208617603,1.5036743406516682,-0.5623740007657744,-0.4145843417684541,1.692023935602751,1.8154311623377228,1.689859231546668,2.7442943234236283,0.19240131640425467,-0.5352979676087202,-0.9668737497457752,-0.20430592992272045,-0.023069633825335365,-0.25635689781401644,-0.5513326392581036,-0.5408888074384892,0.23129787081426975,-1.276184773167044,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0
95,0.8450340157768172,1.0526903111463881,-0.5909523679762312,1.888045015009994,1.1124687050731648,0.5164039445373081,0.45667512050903075,0.31885897560895016,-0.6762956804574188,1.9808461090587663,0.6991201788629825,0.16037298059502894,0.49740046360712836,-0.5092789023200206,2.237561775736971,-0.8480016302027837,1.311374462277487,0.7547664975060023,0.3673895580147326,2.049661858276094,0.568497595102314,1.451682831319274,1.6631034034101113,-0.15106582416418823,1.5316978791813574,-0.15917316888639482,2.2203343973620777,1.8538838045800201,1.8207447128331344,1.9488422051927314,-0.5434886401849752,-0.25973056412568063,-0.07439843423489911,-0.6101271911016698,-0.6523732124528753,1.3459449131521395,2.0536982605906324,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0
116,-0.6566513400735534,1.433955275659776,1.9704665109763952,0.9670146720274018,1.248505422538139,1.7601517390247063,1.6725296423212639,2.005409919090638,0.6409267473738149,0.4793361844559855,1.6577584247389152,1.5661903255745642,1.6574341377231678,1.456169436198971,2.1270756677815554,1.2030665763063295,1.659756993424706,0.7547664975060023,0.7445029068449367,0.7761577138426259,1.7114913952181914,0.12815977023481362,-0.22131106314719223,1.692023935602751,1.3898312376031745,2.072417659222474,1.783701125644119,-0.4621220880286226,-0.3967072217003758,-0.44956930612765306,-0.4304277367642237,-0.4963914944260259,-0.49896818258617287,-0.08097622450957352,-0.31791999740971694,0.4542272792818442,0.13261189496120376,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.5
117,-0.6566513400735534,1.0526903111463881,1.9192381333973427,1.427529843518698,1.7926522923980361,2.042821692317297,1.461076682006093,1.5157660967895028,1.442714312140653,1.7849969884584036,1.5978435343716695,0.5620350791606105,0.7703495633991376,0.8462027104516977,2.569020099603218,-0.14073673140653775,1.311374462277487,0.16291361745710373,1.6872862789204468,0.45778167773425876,1.7114913952181914,1.624316274069421,1.324875165822903,1.8456147489166628,2.2410310870722707,1.6260994936007005,2.3949877060492613,1.1490124459599984,1.0353971526858496,0.820177964571374,-0.5434886401849752,-0.6147219595761986,-0.43831536139313376,-0.3161544318838385,-0.48514660493129613,0.9000860962169932,0.6449015924623847,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.5
118,-0.22759838125916176,1.5973545461655136,1.0483557145534497,1.3124010506458739,1.6566155749330618,0.23373399124471755,1.0910340014545437,1.2981466202112204,0.5836562070333265,1.6544309080581618,1.418098863269932,0.2942603467835561,0.49740046360712836,0.3717841459815963,2.3480478836923866,0.21289571799158524,1.311374462277487,0.8393169089415593,1.812990728530515,1.0945337499509928,0.9321774405937295,1.6818607549861366,1.8080583623760578,1.026463744575801,1.5316978791813574,2.710015038682151,2.2203343973620777,1.8035358503928758,1.774547797530353,1.8077591751150617,-0.20430592992272045,-0.25973056412568063,-0.6202738249722511,-0.4925380874145373,-0.48514660493129613,0.9000860962169932,0.38875674371179425,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34.0
120,0.20145457755522986,0.9982238876444754,0.33115842844671434,1.19727225777305,1.724633933665549,0.4033359632202719,1.3024869617697146,1.733385573367785,0.41184458601186125,2.176695229659129,1.2383541921681946,-1.0446133151017154,-0.7991077604049158,-0.8481493055129502,1.4641590200490608,-0.9187281200824083,0.2081631136446271,0.33201444032821764,1.3101729300902427,1.9700678492490025,0.4126348041774217,1.10641594581898,1.8080583623760578,0.7192821179479776,2.0991644454940883,0.7334631623571528,2.6569676690800366,1.8538838045800201,1.7283508822275715,1.0553163480341567,-0.6000190918953511,-0.6147219595761986,-0.6809266461652902,-0.13977077635313978,-0.1506933898881377,0.9000860962169932,1.093155077775918,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.5
121,0.20145457755522986,1.3794888521578634,0.587300316341977,0.21867751835404559,2.0647257273279847,1.590549767049152,1.4082134419273,1.5157660967895028,1.9008786348645603,2.24197826985925,1.5978435343716695,0.6959224453491376,0.2926886387631214,1.1172990330060415,2.3480478836923866,0.6372546572693328,0.9049281759390649,-0.5980400854629088,0.9959118060650728,0.059811632598799895,0.7763146496688372,1.3365938694858426,1.5181484444441649,1.1288576201184086,2.3828977286504536,2.2636968730603773,1.783701125644119,0.7965767666499876,1.4049724751081012,1.14937170141927,-0.14777547821234466,-0.5555567270011122,-0.19570407662097733,-0.13977077635313978,-0.48514660493129613,-1.5298444560795639,-1.1481123487917486,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.0
122,-0.013071901851965948,1.8152202401731639,1.8167813782392377,1.3124010506458739,1.6566155749330618,1.7601517390247063,1.5668031621636784,2.114219657379779,1.6717964735026067,1.52386482765792,1.6577584247389152,1.4992466424803006,1.043298663191147,1.523943516837557,2.3480478836923866,0.49580167751008364,1.6016932382335027,0.9238673203771163,1.2473207052852089,0.059811632598799895,1.815399922501453,0.013070808401382276,-0.22131106314719223,1.692023935602751,1.886364483126814,1.6260994936007005,2.045681088674894,-0.059338454531467355,-0.8586763747281905,-0.6847076895904358,-0.4869581884745995,-0.31889579670076695,-0.13505125542793822,-0.3749489837274048,-0.42940440242410305,-1.5521373969263208,-0.7638950756658629,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0
143,0.8450340157768172,1.0526903111463881,1.3044976024487123,1.600223032827934,2.0647257273279847,1.9297537110002605,1.1967604816121291,1.1893368819220793,1.442714312140653,1.7197139482582828,1.5379286440044238,0.16037298059502894,0.633875013503133,0.9817508717288695,2.4585339916478026,-0.28218971116578695,1.311374462277487,0.9238673203771163,1.4358773797003108,1.3333157770322683,1.3997658133684068,1.5092273122359896,1.6147850837547957,1.2824484334323203,1.8154311623377228,2.072417659222474,2.6569676690800366,1.6524919878314426,1.4511693904108827,1.8547868518076183,-0.6565495436057269,-0.5555567270011122,-0.559621003779212,-0.3749489837274048,-0.5408888074384892,0.9000860962169932,0.8370102290253276,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.0
144,1.274086974591209,2.033085934180814,1.66309624550208,0.39137070766328164,1.724633933665549,1.9297537110002605,1.6196664022424712,2.3318391339580615,2.3590429575884677,1.7849969884584036,1.8974179862078986,0.6959224453491376,0.49740046360712836,1.0495249523674555,1.4641590200490608,1.132340086426705,1.4275019726598934,-1.4435441998184781,0.6187984572348687,0.5373756867613505,1.815399922501453,0.07061528931809795,-0.46290266142376957,1.4872361845175357,2.3828977286504536,1.6260994936007005,2.045681088674894,-0.7642098131514891,-0.5352979676087202,-0.30848627604998335,-0.31736683334347204,-0.08223486640042169,-0.43831536139313376,-0.13977077635313978,-0.26217779490252385,0.23129787081426975,0.260684319336499,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5
145,1.9176664128127963,1.1071567346483007,2.175380021292605,1.830480618573582,1.1804870638056517,2.382025636268405,1.5139399220848857,2.0598147882352085,1.9581491752050488,1.458581787457799,1.777588205473407,0.026485614406501785,-0.048497735976890215,0.9139767910902836,2.569020099603218,0.35434869775083444,1.659756993424706,0.33201444032821764,0.1788328835996306,-0.17897039448247543,1.9712627134263454,0.3007932129849606,-0.607857620389716,1.8968116866879667,2.0991644454940883,2.2636968730603773,2.482314360392853,-0.8145577673386335,-0.5352979676087202,-0.9668737497457752,-0.26083638163309625,-0.31889579670076695,-0.559621003779212,-0.4925380874145373,-0.6523732124528753,-1.5298444560795639,-0.18756916597703435,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.5
146,1.0595604951840132,-0.14557100589568817,-0.07866859218570588,1.888045015009994,0.09219332408585763,0.17720000058619947,0.13949568003627433,-0.9868578838607436,-0.4472135190954652,-0.10821117734510267,-0.019858505543967106,-0.04045806868776179,0.5656377385551307,-0.23818257976567697,2.1270756677815554,0.000716248352711447,1.253310707086284,1.7693714347326857,0.3673895580147326,1.6516918131406353,0.04895495868600618,1.8544941977362837,1.4698301247888494,-0.04867194862158049,-0.5963017444913835,-1.561887403697684,2.045681088674894,1.9042317587671644,1.8207447128331344,1.8547868518076183,-0.6000190918953511,-0.4963914944260259,-0.6809266461652902,-0.25735988004027227,-0.6523732124528753,0.6771566877494187,1.3492999265265084,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0
147,1.274086974591209,-2.10636225196454,-1.7692050522944391,-2.314155924848083,-1.7443023616912952,-1.6884216911448977,-2.292213363588192,-1.6397163135955906,-1.764435946926699,-1.2180228607471582,-2.5961987913355364,-1.3123880474787697,-1.0038195852489227,-0.8481493055129502,1.795617343915308,-0.6358221605639099,-1.9982595836210928,0.5856656746348885,-1.6438816357463557,0.8557517228697176,-1.873352796054333,-1.4255412145165094,-1.0427224972875553,-1.9429586461598238,-0.3125684613350181,-1.4981276657517162,0.6484546191774263,-1.7208209427072327,-1.6440239348754753,-1.6252612234415669,3.69629523809321,4.000166181280535,3.686076479733526,4.034642404540064,3.639776380600991,0.9000860962169932,2.5019517459041656,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0
148,1.4886134539984046,0.29016038211961226,2.0729232661345,2.118302600755642,1.3845421400031133,2.3254916456098873,1.038170761375751,1.9510050499460674,1.729067013843095,0.3487701040557437,1.418098863269932,0.2942603467835561,0.08797681391911442,0.8462027104516977,2.569020099603218,0.778707637028582,1.3694382174686903,2.1921234919104706,0.3045373332096986,0.7761577138426259,1.7114913952181914,1.10641594581898,-0.2696293828025077,1.9480086244592705,1.1770312752359005,2.072417659222474,2.482314360392853,-0.4117741338414782,-0.2581164757920314,-1.2490398099011146,-0.3738972850538479,-0.20056533155059433,-0.6202738249722511,-0.43374353557097106,-0.6523732124528753,-1.5521373969263208,-0.44371401472762484,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.0
149,1.274086974591209,-1.7250972874511523,-1.7179766747153866,-2.083898339102435,-0.9961004156339366,-1.5753537098278616,-2.292213363588192,-1.8573357901738727,-1.5926243259052337,-0.4346263783457072,-1.0983265321543916,-0.37517648415907967,-0.3214468357688995,-0.10263441848850513,2.1270756677815554,-1.2016340796009066,-1.1273032557530454,-0.4289392625917949,-1.8324383101614579,-0.09937638545538365,-1.7174900051294406,-1.1953632908496468,-1.2843140955641326,-1.8917617083885199,0.39676474655589555,-1.4343679278057486,0.7357812735210181,-1.6704729885200884,-1.5516301042699123,-1.531205870056454,3.69629523809321,3.58600955325493,3.9893405856987214,3.7406696453222334,3.9742295956441493,0.9000860962169932,1.9256258362153371,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0
170,0.20145457755522986,1.5973545461655136,2.0729232661345,0.44893510409969367,1.316523781270626,1.4774817857321156,1.5139399220848857,1.5157660967895028,1.9008786348645603,1.3280157070575573,1.418098863269932,1.7000776917630913,1.7939086876191725,1.5917175974761428,2.237561775736971,1.0616135965470803,1.5436294830422996,1.431169788990458,1.2473207052852089,-0.33815841253665896,1.8673541861430838,0.24324873206824496,-0.6561759400450314,1.4872361845175357,1.9572978039159055,1.6260994936007005,1.6963744713005273,-0.5628179964029114,-0.812479459425409,-0.6376800128978792,-0.3738972850538479,-0.20056533155059433,-0.6202738249722511,-0.5513326392581036,-0.20643559239533077,0.23129787081426975,-0.44371401472762484,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30.5
171,-0.013071901851965948,1.8696866636750764,1.1508124697115547,0.045984329044809535,1.860670651130523,1.9297537110002605,1.461076682006093,2.3318391339580615,2.015419715545537,2.372544350259492,1.4780137536371778,0.7628661284434012,0.633875013503133,1.456169436198971,2.237561775736971,0.9908871066674558,1.4275019726598934,-2.289048314174048,1.4358773797003108,-0.4973464305908425,1.4517200770100374,0.8762380221521173,0.7450553299591173,1.2824484334323203,2.453831049439545,1.5623397556547327,2.133007743018486,0.24274927059139909,0.8506094914747238,-0.44956930612765306,-0.31736683334347204,-0.5555567270011122,-0.31700971900705555,-0.4925380874145373,-0.1506933898881377,-1.5298444560795639,-1.4682934097299867,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5
172,0.41598105696242565,1.9786195106789015,1.4069543576068173,-0.011580067391602484,1.6566155749330618,0.6294719258543443,1.4082134419273,1.8966001808014967,1.843608094524072,1.458581787457799,1.4780137536371778,1.2984155931975099,0.9750613882431446,1.0495249523674555,2.569020099603218,1.4152460459452034,1.5436294830422996,0.24746402889266067,1.6872862789204468,-0.6565344486450261,1.7114913952181914,0.5309711366518233,-0.12467442383656127,1.5896300600601434,2.0991644454940883,0.47842421057328205,1.434394508269752,-0.260730271280045,0.1114588466302203,-0.07334789258720059,-0.4304277367642237,-0.023069633825335365,-0.43831536139313376,-0.43374353557097106,-0.5408888074384892,0.008368462346695284,-0.7638950756658629,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
173,-0.22759838125916176,1.542888122663601,1.7143246230811326,0.045984329044809535,1.248505422538139,1.4209477950735976,1.7253928824000566,1.8421953116569263,2.015419715545537,1.1974496266573156,1.7176733151061612,1.6331340086688277,1.5209595878271631,1.6594916781147289,2.3480478836923866,0.49580167751008364,1.659756993424706,0.24746402889266067,0.6816506820399026,-0.4973464305908425,1.4517200770100374,0.3007932129849606,-1.3809507348747636,1.5896300600601434,1.2479645960249919,1.6260994936007005,1.434394508269752,0.5448369957142656,-0.3967072217003758,-0.9198460730532186,-0.4304277367642237,-0.31889579670076695,-0.43831536139313376,-0.3749489837274048,-0.37366219991690997,-1.5298444560795639,-0.3156415903523296,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33.0
174,0.20145457755522986,0.6169589231310876,1.9192381333973427,1.600223032827934,1.316523781270626,2.042821692317297,1.1967604816121291,1.2981466202112204,0.7554678280547918,0.21820402365550187,1.3581839729026863,0.8298098115376648,1.043298663191147,0.43955822662018224,2.237561775736971,0.35434869775083444,1.4855657278510965,0.5856656746348885,0.5559462324298347,0.6965637048155341,1.555628604293299,-0.04447367251533339,-0.31794770245782317,1.692023935602751,0.3258314257668042,1.5623397556547327,1.172414545238977,-0.21038231709290056,-0.30431339109481287,-0.21443092266487027,-0.09124502650196885,-0.25973056412568063,-0.559621003779212,-0.25735988004027227,-0.37366219991690997,-1.5298444560795639,0.260684319336499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32.0
175,0.8450340157768172,-0.25450385289951327,-0.33481048008096853,1.657787429264346,1.0444503463406776,0.06413201926916327,0.08663243995748157,-0.823643276427032,-0.7335662207979073,0.9363174658568318,0.2198010559250161,-0.3082328010648161,0.15621408886711674,-0.7803752248743643,1.6851312359598922,-0.49436918080466075,-0.5466657038410139,2.1075730804749133,0.9330595812600387,1.6516918131406353,-0.31472488680540933,2.0846721214031465,1.6631034034101113,-0.8166260151911385,-0.24163514054592672,-0.09541343094042713,1.434394508269752,1.9042317587671644,1.7283508822275715,1.572620791652279,-0.4304277367642237,-0.31889579670076695,-0.13505125542793822,-0.43374353557097106,-0.5408888074384892,1.123015504684565,1.5414085630894514,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0
176,-0.22759838125916176,1.2705560051540383,0.8434422042372396,-0.5872240317557227,1.9286890098630103,1.8732197203417424,1.7253928824000566,1.6789807042232145,1.442714312140653,1.9155630688586456,1.8375030958406526,1.2984155931975099,0.633875013503133,1.1850731136446273,0.9117284802719822,1.485972535824828,1.3694382174686903,-0.17528802828512405,1.1844684804801748,-0.01978237642829188,1.4517200770100374,1.2215049076524114,1.5181484444441649,0.975266806804497,2.453831049439545,0.6697034244111851,1.172414545238977,1.098664491772854,1.266381729199757,0.820177964571374,-0.4304277367642237,-0.6738871921512849,-0.6202738249722511,-0.5513326392581036,-0.5408888074384892,0.23129787081426975,0.38875674371179425,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
197,0.6305075363696214,-1.9429629814588025,-1.7692050522944391,-2.083898339102435,-1.9483574378887565,-1.801489672461934,-1.9221706830366427,-1.9117406593184434,-1.8217064872671875,-1.8055702225482464,-2.476369010601045,-1.1785006812902425,-0.9355823103009204,-1.2547937893444658,2.1270756677815554,-1.484540039119405,-1.9982595836210928,0.6702160860704454,-1.5181771861362878,0.29859365968007523,-1.7694442687710714,-1.3679967335997938,-1.2359957759088172,-2.0453525217024313,-0.880035027647749,-1.6894068795896193,-0.5741185416328582,-1.6201250343329439,-1.3668424430587864,-1.4841781933638973,3.69629523809321,3.881835716130362,3.2615067313822523,3.858258749009366,3.80700298812257,0.9000860962169932,0.9650826534006228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0
198,0.6305075363696214,0.562492499629175,0.22870167328860927,0.9670146720274018,1.4525604987356004,-0.614275868633054,1.038170761375751,-0.7692384072824613,1.041820529757234,1.2627326668574363,1.2383541921681946,0.7628661284434012,0.49740046360712836,1.1172990330060415,2.1270756677815554,1.132340086426705,1.4275019726598934,1.8539218461682427,1.6244340541154128,0.37818766870716697,0.9841317042353603,1.624316274069421,1.953013321342004,0.8728729312618893,0.9642313128686264,0.3509047346813467,1.8710277799877109,1.8538838045800201,1.9131385434386974,1.8077591751150617,-0.4869581884745995,-0.6147219595761986,-0.49896818258617287,-0.25735988004027227,-0.20643559239533077,0.23129787081426975,-1.276184773167044,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21.0
199,0.8450340157768172,1.4884216991616885,1.4581827351858698,0.045984329044809535,1.4525604987356004,2.155889673634333,1.5139399220848857,1.9510050499460674,1.2136321507786993,1.1974496266573156,1.6577584247389152,1.2984155931975099,0.9068241132951423,1.5917175974761428,1.9061034518707238,1.485972535824828,1.7178207486159092,0.33201444032821764,1.2473207052852089,-0.2585644035095672,1.347811549726776,0.761149060318686,0.8416919692697482,1.6408269978314474,2.1700977662831797,1.4985800177087651,1.5217211626133438,-0.3110782254671894,0.2500495925385647,0.4439565510309215,-0.6565495436057269,-0.31889579670076695,-0.13505125542793822,-0.6689217429452361,-0.5408888074384892,-1.5521373969263208,-0.05949674160173911,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25.5
